"","id","scrape_id","host_id","host_name","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month"
"1365",24006240,20191121092348,13999051,"Clementine",2014-04-07,"N/A","N/A",TRUE,NA,1,1,"['phone', 'reviews', 'jumio', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS6 5JB","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46865,-2.58075,TRUE,"House","Entire home/apt",6,3,3,3,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Window guards"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed""}",NA,"$150.00",NA,NA,"$85.00","$65.00",6,"$15.00",2,1125,2,2,1125,1125,2,1125,"a week ago",TRUE,0,0,0,125,2019-11-21,24,11,2018-06-04,2019-08-04,97,10,10,10,10,9,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,1.34
"1366",24017961,20191121092348,48275528,"Rachael",2015-11-05,"N/A","N/A",FALSE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Bedminster",NA,"City of Bristol","England","BS3 3JE","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.43548,-2.60936,TRUE,"House","Private room",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Hair dryer"",Iron,""Hot water"",""Host greets you""}",NA,"$35.00",NA,NA,NA,"$5.00",1,"$0.00",2,1125,2,2,1125,1125,2,1125,"15 months ago",TRUE,0,0,0,0,2019-11-21,9,0,2018-06-17,2018-09-30,98,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,2,1,1,0,0.52
"1367",24018580,20191121092348,32862540,"Patrycja",2015-05-07,"100%","N/A",FALSE,NA,9,9,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1 2AT","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45569,-2.59219,TRUE,"Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,""Cable TV"",Internet,Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",NA,"$150.00",NA,NA,"$0.00","$38.00",2,"$15.00",1,31,1,2,31,31,1.1,31,"today",TRUE,15,42,53,53,2019-11-21,61,47,2018-04-02,2019-10-25,96,10,10,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,8,3,5,0,3.06
"1368",24025292,20191121092348,26353139,"Charlie",2015-01-19,"N/A","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"Bristol, England, United Kingdom",NA,"Easton",NA,"Bristol","England","BS5 9DB","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45904,-2.55936,FALSE,"Bungalow","Entire home/apt",4,1,2,2,"Real Bed","{Wifi,Kitchen,""Pets allowed"",""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard""}",NA,"$68.00",NA,NA,NA,NA,4,"$10.00",2,1125,2,2,1125,1125,2,1125,"4 months ago",TRUE,0,0,0,0,2019-11-21,67,24,2018-04-08,2019-09-08,97,10,10,10,10,9,10,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,3.39
"1369",24027162,20191121092348,6463714,"Ruth",2013-05-19,"100%","N/A",FALSE,NA,0,0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Redland",NA,"City of Bristol","England","BS7 8LH","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4787,-2.5969,TRUE,"House","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,Kitchen,""Free street parking"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",NA,"$29.00",NA,NA,"$0.00","$10.00",1,"$0.00",2,14,2,2,14,14,2,14,"2 months ago",TRUE,0,0,0,0,2019-11-21,19,1,2018-05-07,2019-08-18,98,10,10,10,10,9,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,1.01
"1370",24035031,20191121092348,10078672,"Will",2013-11-17,"90%","N/A",TRUE,NA,1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Bishopston & Ashley Down",NA,"City of Bristol","England","BS7","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4759,-2.58961,TRUE,"House","Entire home/apt",4,1.5,2,2,"Real Bed","{TV,Wifi,Kitchen,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",NA,"$81.00",NA,NA,"$200.00","$59.00",1,"$0.00",1,15,1,2,15,15,1.1,15,"4 weeks ago",TRUE,20,40,70,160,2019-11-21,72,48,2018-05-07,2019-11-09,97,10,9,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,3.83
"1371",24052142,20191121092348,25469794,"Edward",2015-01-01,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Southville",NA,"City of Bristol","England","BS3 1RS","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.44527,-2.61576,TRUE,"Apartment","Private room",1,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you""}",NA,"$29.00",NA,NA,"$0.00","$9.00",1,"$12.00",1,2,1,1,1125,1125,1,1125,"4 weeks ago",TRUE,0,0,0,0,2019-11-21,53,42,2018-06-09,2019-10-20,98,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,0,1,0,2.99
"1372",24055957,20191121092348,148942528,"Paul",2017-09-03,"100%","N/A",FALSE,NA,1,1,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Hillfields",NA,"City of Bristol","England","BS15 1LU","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46821,-2.51567,TRUE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{Wifi,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",NA,"$40.00",NA,NA,"$85.00","$49.00",2,"$15.00",2,1125,2,2,1125,1125,2,1125,"5 weeks ago",TRUE,1,14,26,26,2019-11-21,18,11,2018-04-23,2019-10-16,93,10,9,10,10,9,9,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,0.93
"1373",24074165,20191121092348,11631248,"Esther",2015-12-10,"N/A","N/A",FALSE,NA,1,1,"['phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Southville",NA,"City of Bristol","England","BS3 1LE","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.4406,-2.60863,TRUE,"House","Entire home/apt",6,2,3,3,"Real Bed","{TV,Wifi,Kitchen,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",NA,"$135.00",NA,NA,"$90.00","$77.00",6,"$15.00",2,1125,2,2,1125,1125,2,1125,"2 months ago",TRUE,0,0,0,0,2019-11-21,4,0,2018-05-10,2018-06-03,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,0.21
"1374",24092581,20191121092348,134817141,"Demetris",2017-06-13,"100%","N/A",TRUE,NA,4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS2 8AQ","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46251,-2.58755,TRUE,"Apartment","Entire home/apt",2,1,1,2,"Real Bed","{TV,Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Luggage dropoff allowed""}",NA,"$75.00",NA,NA,NA,"$20.00",1,"$10.00",1,14,1,1,14,14,1,14,"3 days ago",TRUE,14,33,63,314,2019-11-21,58,31,2018-05-27,2019-09-15,99,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,2,2,0,0,3.2
"1375",24097143,20191121092348,53322624,"Helen",2016-01-04,"100%","N/A",FALSE,NA,1,1,"['phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Hotwells & Harbourside",NA,"City of Bristol","England","BS3","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.44676,-2.6075,TRUE,"House","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",NA,"$78.00",NA,NA,"$85.00","$60.00",4,"$15.00",2,1125,2,2,1125,1125,2,1125,"2 months ago",TRUE,0,0,0,0,2019-11-21,8,3,2018-10-24,2019-10-23,95,9,9,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,0.61
"1376",24119849,20191121092348,181680801,"Linda",2018-03-31,"100%","N/A",TRUE,NA,3,3,"['email', 'phone', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Avonmouth & Lawrence Weston",NA,"City of Bristol","England","BS11 9AJ","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.50108,-2.70142,TRUE,"Bed and breakfast","Private room",4,1.5,2,2,"Real Bed","{Wifi,Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""High chair"",""Children’s books and toys"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Garden or backyard"",""Luggage dropoff allowed"",""Well-lit path to entrance"",""Host greets you""}",NA,"$47.00",NA,NA,"$300.00","$12.00",2,"$25.00",1,10,1,1,10,10,1,10,"2 weeks ago",TRUE,28,54,84,84,2019-11-21,78,38,2018-06-09,2019-11-10,99,10,10,10,10,9,10,FALSE,NA,NA,FALSE,FALSE,"flexible",FALSE,FALSE,3,0,3,0,4.41
"1377",24141858,20191121092348,10255142,"Natalie",2013-11-25,"N/A","N/A",FALSE,NA,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Redland",NA,"City of Bristol","England","BS6 6YH","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.47318,-2.61153,TRUE,"Apartment","Entire home/apt",7,2,5,5,"Real Bed","{TV,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}",NA,"$300.00",NA,NA,"$200.00","$95.00",7,"$15.00",2,1125,2,2,1125,1125,2,1125,"2 months ago",TRUE,0,0,0,0,2019-11-21,8,0,2018-05-10,2018-09-18,100,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,0.43
"1378",24149408,20191121092348,160402062,"Jade",2017-11-28,"100%","N/A",FALSE,NA,2,2,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS2 9QR","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46884,-2.57936,FALSE,"Apartment","Entire home/apt",4,1,2,3,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""High chair"",Crib,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Garden or backyard""}",NA,"$110.00",NA,NA,"$200.00","$45.00",1,"$0.00",2,1125,2,2,1125,1125,2,1125,"today",TRUE,25,44,44,169,2019-11-21,35,23,2018-04-29,2019-11-17,89,9,8,9,10,9,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,2,2,0,0,1.84
"1379",24167258,20191121092348,182138405,"Joe",2018-04-03,"100%","N/A",FALSE,NA,1,1,"['phone', 'offline_government_id', 'government_id']",TRUE,FALSE,"Bristol, England, United Kingdom",NA,"Ashley",NA,"Bristol","England","BS2","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.46076,-2.59098,TRUE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{Wifi,Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""High chair"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Long term stays allowed"",""Wide hallways"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter""}",NA,"$55.00",NA,NA,"$150.00","$34.00",1,"$0.00",2,1125,1,3,1125,1125,2,1125,"today",TRUE,10,22,22,22,2019-11-21,51,24,2018-04-18,2019-11-10,84,9,8,9,9,10,8,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,2.62
"1380",24174830,20191121092348,59436467,"Gregg",2016-02-19,"97%","N/A",FALSE,NA,11,11,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",TRUE,TRUE,"City of Bristol, England, United Kingdom",NA,"Central",NA,"City of Bristol","England","BS1 5SH","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45343,-2.59886,TRUE,"Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",Crib,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",NA,"$61.00",NA,NA,"$250.00","$70.00",2,"$0.00",3,1125,1,4,1125,1125,1.1,1125,"5 days ago",TRUE,13,43,73,346,2019-11-21,26,20,2018-06-22,2019-11-08,87,9,9,9,10,10,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,3,3,0,0,1.51
"1381",24176319,20191121092348,12386872,"Stasia",2014-02-19,"100%","N/A",TRUE,NA,1,1,"['email', 'phone']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Cotham",NA,"City of Bristol","England","BS6 6XX","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46968,-2.60543,TRUE,"Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Pets allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard""}",NA,"$64.00",NA,NA,"$0.00","$35.00",2,"$15.00",2,62,2,2,62,62,2,62,"2 weeks ago",TRUE,0,14,44,319,2019-11-21,27,16,2018-05-18,2019-11-17,98,10,9,10,10,10,9,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,1.46
"1382",24197676,20191121092348,182383886,"Feroz",2018-04-04,"90%","N/A",TRUE,NA,1,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",TRUE,TRUE,"GB, United Kingdom",NA,"Lawrence Hill",NA,NA,NA,NA,"Bristol","GB, United Kingdom","GB","United Kingdom",51.45725,-2.57563,FALSE,"Apartment","Entire home/apt",3,2,2,1,"Real Bed","{Wifi,Kitchen,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware""}",NA,"$71.00",NA,NA,"$80.00","$40.00",1,"$0.00",2,62,2,2,62,62,2,62,"today",TRUE,4,9,9,134,2019-11-21,65,45,2018-05-19,2019-11-11,96,10,10,10,10,10,10,FALSE,NA,NA,FALSE,FALSE,"moderate",FALSE,FALSE,1,1,0,0,3.53
"1383",24198703,20191121092348,60100322,"Celia",2016-02-23,"100%","N/A",TRUE,NA,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,TRUE,"Bristol, England, United Kingdom",NA,"Bedminster",NA,"Bristol","England","BS3 3NP","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.43806,-2.60369,FALSE,"Apartment","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Host greets you""}",NA,"$33.00",NA,NA,"$0.00","$4.00",1,"$5.00",1,1125,1,1,1125,1125,1,1125,"3 days ago",TRUE,6,12,24,100,2019-11-21,99,67,2018-04-07,2019-11-17,99,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"moderate",FALSE,FALSE,2,1,1,0,5
"1384",24198779,20191121092348,65192629,"Airbristol",2016-03-31,"100%","N/A",FALSE,NA,105,105,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",TRUE,FALSE,"Bristol, England, United Kingdom",NA,"Central",NA,"Bristol","England","BS1 4QD","Bristol","Bristol, United Kingdom","GB","United Kingdom",51.45043,-2.59586,TRUE,"Serviced apartment","Hotel room",2,1,0,1,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",NA,"$60.00",NA,NA,"$150.00","$26.00",1,"$0.00",1,300,1,3,300,300,1.4,300,"today",TRUE,0,0,0,173,2019-11-21,36,13,2018-04-22,2019-09-30,83,9,9,9,9,10,8,FALSE,NA,NA,TRUE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,92,55,1,0,1.87
"1385",24212234,20191121092348,180921416,"Ed",2018-03-27,"100%","N/A",TRUE,NA,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Brislington East",NA,"City of Bristol","England","BS5 8DB","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.45421,-2.53834,TRUE,"Apartment","Entire home/apt",2,0.5,1,1,"Real Bed","{TV,Wifi,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Pocket wifi"",Microwave,Refrigerator,""Dishes and silverware""}",NA,"$65.00",NA,NA,NA,NA,1,"$0.00",1,4,1,1,4,4,1,4,"6 days ago",TRUE,23,31,57,57,2019-11-21,119,79,2018-05-21,2019-11-17,97,10,10,10,10,10,10,FALSE,NA,NA,TRUE,FALSE,"flexible",FALSE,FALSE,1,1,0,0,6.49
"1386",24212795,20191121092348,4579188,"Rhiannon",2013-01-03,"100%","N/A",FALSE,NA,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",TRUE,FALSE,"City of Bristol, England, United Kingdom",NA,"Ashley",NA,"City of Bristol","England","BS6 5QX","Bristol","City of Bristol, United Kingdom","GB","United Kingdom",51.46966,-2.59301,FALSE,"Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Wifi,Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallways"",""No stairs or steps to enter"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""Extra space around bed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Host greets you"",""Paid parking on premises""}",NA,"$33.00",NA,NA,NA,"$10.00",2,"$40.00",1,100,1,1,100,100,1,100,"5 weeks ago",TRUE,1,4,11,138,2019-11-21,11,11,2019-02-03,2019-09-14,96,10,9,10,10,10,9,FALSE,NA,NA,FALSE,FALSE,"strict_14_with_grace_period",FALSE,FALSE,1,1,0,0,1.13
